#{"t_start": 1759645832.431881, "env_id": "None"}
r,l,t
-0.7090225895556249,1,88.196737
-0.6527393745774724,1,88.267759
-0.6928340674636043,1,88.308737
-0.6854632431351518,1,88.340777
-0.6928340674636043,1,88.367926
-0.6983797084513786,1,88.396147
-0.6928340674636043,1,88.417905
-0.6487207737116955,1,88.43753
-0.6820946533924362,1,88.47194
-0.6983797084513786,1,88.488744
-0.6928340674636043,1,88.534775
-0.6854632431351518,1,88.568727
-0.7166467488447738,1,88.592318
-0.7379347776330248,1,88.612132
-0.6527393745774724,1,88.641311
-0.7379347776330248,1,88.663773
-0.7027059292458295,1,88.682622
-0.7379347776330248,1,88.732133
-0.6597583173296309,1,88.757466
-0.6751740028408606,1,88.784889
-0.6656889193121788,1,88.82353
-0.7379347776330248,1,88.844465
-0.7075367680008202,1,88.876334
-0.7134147393182128,1,88.917528
-0.6527393745774724,1,88.939828
-0.6527393745774724,1,88.962551
-0.6177509827824509,1,89.020089
-0.6983797084513786,1,89.056753
-0.6928340674636043,1,89.113384
-0.7134147393182128,1,89.154179
-0.6928340674636043,1,89.197486
-0.6487207737116955,1,89.24927
-0.6928340674636043,1,89.317539
-0.7134147393182128,1,89.353892
-0.7379347776330248,1,89.387867
-0.7134147393182128,1,89.442208
-0.6928340674636043,1,89.463389
-0.7134147393182128,1,89.502751
-0.6928340674636043,1,89.567611
-0.7134147393182128,1,89.604274
-0.7207273640466393,1,89.636965
-0.7379347776330248,1,89.667603
-0.6656889193121788,1,89.692295
-0.7379347776330248,1,89.713355
-0.6656889193121788,1,89.740169
-0.6487207737116955,1,89.766813
-0.6339090727426665,1,89.78628
-0.6854632431351518,1,89.817314
-0.6339090727426665,1,89.842542
-0.6177509827824509,1,89.864923
-0.6820946533924362,1,89.922153
-0.6909498859479964,1,89.947687
-0.6036463892484016,1,89.964503
-0.7027059292458295,1,90.01537
-0.7027059292458295,1,90.037555
-0.7379347776330248,1,90.055667
-0.6751740028408606,1,90.084852
-0.7598551684188988,1,90.109826
-0.8048393218156956,1,90.126101
-0.8180213313494151,1,90.155664
-0.7859713625714685,1,90.178741
-0.7484492578977716,1,90.196383
-0.7993441317941883,1,90.222437
-0.7859713625714685,1,90.248723
-0.8048393218156956,1,90.278925
-0.6527393745774724,1,90.315733
-0.7027059292458295,1,90.341757
-0.6527393745774724,1,90.361528
-0.6063257379670367,1,90.386734
-0.6128455923066124,1,90.413182
-0.6339090727426665,1,90.433848
-0.6527393745774724,1,90.461677
-0.6177509827824509,1,90.484901
-0.7300841422973506,1,90.503244
-0.7551771073786101,1,90.532123
-0.7859713625714685,1,90.564567
-0.7379347776330248,1,90.592798
-0.7680259332521315,1,90.63819
-0.8590313018936067,1,90.664111
-0.8590313018936067,1,90.68553
-0.8940604743495757,1,90.721984
-0.8791031312990977,1,90.748169
-0.9002068035735638,1,90.766394
-0.8304874778667507,1,90.794767
-0.8342498664076997,1,90.818941
-0.8304874778667507,1,90.834307
-0.7749297584904841,1,90.864218
-0.7598551684188988,1,90.888882
-0.7749297584904841,1,90.909569
-0.7859713625714685,1,90.941322
-0.8590313018936067,1,90.961081
-0.7859713625714685,1,90.982146
-0.8590313018936067,1,91.009072
-0.888556176100977,1,91.029955
-0.7749297584904841,1,91.049924
-0.7979490870986309,1,91.08957
-0.9002068035735638,1,91.113985
-0.888556176100977,1,91.134438
-0.8065294779554071,1,91.159697
-0.7379347776330248,1,91.181772
-0.7749297584904841,1,91.201846
-0.7027059292458295,1,91.225922
-0.6527393745774724,1,91.257974
-0.7598551684188988,1,91.27387
-0.6527393745774724,1,91.301159
-0.7027059292458295,1,91.325681
-0.7859713625714685,1,91.341472
-0.7484492578977716,1,91.3709
-0.7564973743416133,1,91.393771
-0.7484492578977716,1,91.411232
-0.7027059292458295,1,91.438861
-0.7484492578977716,1,91.461019
-0.7027059292458295,1,91.480343
-0.7979490870986309,1,91.512914
-0.7379347776330248,1,91.534786
-0.7859713625714685,1,91.555493
-0.8304874778667507,1,91.584616
-0.6527393745774724,1,91.605551
-0.7027059292458295,1,91.623289
-0.7859713625714685,1,91.652333
-0.7551771073786101,1,91.67572
-0.7859713625714685,1,91.69496
-0.7859713625714685,1,91.724156
-0.7859713625714685,1,91.747016
-0.7476104778582985,1,91.763448
-0.7859713625714685,1,91.796231
-0.8129851693551847,1,91.813313
-0.7300841422973506,1,91.829783
-0.8048393218156956,1,91.854533
-0.7300841422973506,1,91.883018
-0.7551771073786101,1,91.903898
-0.7300841422973506,1,91.932404
-0.6063257379670367,1,91.951992
-0.7598551684188988,1,91.971774
-0.7191251138587276,1,92.001958
-0.7598551684188988,1,92.022122
-0.7425060284029299,1,92.044901
-0.7379347776330248,1,92.077632
-0.775898332183698,1,92.097897
-0.7484492578977716,1,92.112538
-0.775898332183698,1,92.138917
-0.7979490870986309,1,92.161113
-0.775898332183698,1,92.179552
-0.7680259332521315,1,92.207331
-0.7749297584904841,1,92.230973
-0.8253745678331978,1,92.248285
-0.7749297584904841,1,92.277216
-0.7598551684188988,1,92.302005
-0.7379347776330248,1,92.320693
-0.7680259332521315,1,92.345018
-0.8065294779554071,1,92.370343
-0.7859713625714685,1,92.388916
-0.8590313018936067,1,92.417869
-0.7680259332521315,1,92.435933
-0.7379347776330248,1,92.456033
-0.8590313018936067,1,92.489922
-0.8590313018936067,1,92.513949
-0.7680259332521315,1,92.533774
-0.7379347776330248,1,92.562426
-0.8590313018936067,1,92.586092
-0.8940604743495757,1,92.604008
-0.8180213313494151,1,92.627329
-0.8253745678331978,1,92.653588
-0.8791031312990977,1,92.674225
-0.9002068035735638,1,92.700096
-0.9149507833287467,1,92.722671
-0.7749297584904841,1,92.74269
-0.7379347776330248,1,92.771346
-0.7859713625714685,1,92.79001
-0.7564973743416133,1,92.808204
-0.7343083256713439,1,92.842975
-0.7564973743416133,1,92.859836
-0.6751740028408606,1,92.881154
-0.7313605395343294,1,92.918285
-0.6751740028408606,1,92.938579
-0.6527393745774724,1,92.95741
-0.6429413404132266,1,92.983935
-0.7564973743416133,1,93.008364
-0.7343083256713439,1,93.034572
-0.7551771073786101,1,93.079823
-0.8065294779554071,1,93.098479
-0.7379347776330248,1,93.119447
-0.6751740028408606,1,93.145356
-0.6909498859479964,1,93.171352
-0.6751740028408606,1,93.191003
-0.6952300815612682,1,93.227663
-0.775898332183698,1,93.255467
-0.7379347776330248,1,93.27385
-0.7090225895556249,1,93.307052
-0.7134147393182128,1,93.32866
-0.7379347776330248,1,93.379608
-0.7134147393182128,1,93.414494
-0.6897094508934768,1,93.431415
-0.6527393745774724,1,93.45098
-0.7027059292458295,1,93.478513
-0.7680259332521315,1,93.499402
-0.7090225895556249,1,93.520072
-0.7300841422973506,1,93.559978
-0.7090225895556249,1,93.58442
-0.7300841422973506,1,93.603627
-0.7425060284029299,1,93.628263
-0.7598551684188988,1,93.655159
-0.8065294779554071,1,93.686349
-0.8304874778667507,1,93.730596
-0.775898332183698,1,93.754637
-0.8180213313494151,1,93.774684
-0.8129851693551847,1,93.801713
-0.7598551684188988,1,93.825309
-0.7379347776330248,1,93.843349
-0.7680259332521315,1,93.870536
-0.7343083256713439,1,93.893206
-0.7191251138587276,1,93.908801
-0.8213184082492287,1,93.941364
-0.7191251138587276,1,93.962322
-0.8213184082492287,1,93.982841
-0.8590313018936067,1,94.008291
-0.8678365216269738,1,94.033831
-0.7979490870986309,1,94.054465
-0.8678365216269738,1,94.076292
-0.7859713625714685,1,94.102859
-0.7859713625714685,1,94.121627
-0.7551771073786101,1,94.151911
-0.6928340674636043,1,94.1707
-0.7598551684188988,1,94.188543
-0.7749297584904841,1,94.216359
-0.7859713625714685,1,94.234999
-0.7379347776330248,1,94.253939
-0.7598551684188988,1,94.280583
-0.8590313018936067,1,94.301238
-0.8180213313494151,1,94.32088
-0.7859713625714685,1,94.351081
-0.7598551684188988,1,94.373727
-0.7551771073786101,1,94.389224
-0.7300841422973506,1,94.417037
-0.7476104778582985,1,94.440211
-0.7300841422973506,1,94.456397
-0.7476104778582985,1,94.483315
-0.7300841422973506,1,94.504544
-0.8371349359138872,1,94.520497
-0.7859713625714685,1,94.548439
-0.7425060284029299,1,94.575717
-0.7379347776330248,1,94.600293
-0.7090225895556249,1,94.626065
-0.7598551684188988,1,94.648526
-0.7090225895556249,1,94.668757
-0.7859713625714685,1,94.702705
-0.7476104778582985,1,94.721249
-0.6854632431351518,1,94.738145
-0.6820946533924362,1,94.764108
-0.6983797084513786,1,94.78885
-0.6820946533924362,1,94.805691
-0.6751740028408606,1,94.831653
-0.6928340674636043,1,94.855473
-0.6527393745774724,1,94.870363
-0.7207273640466393,1,94.896225
-0.7134147393182128,1,94.91996
-0.7476104778582985,1,94.935459
-0.7300841422973506,1,94.960364
-0.6897094508934768,1,94.982054
-0.6952300815612682,1,94.998888
-0.7027059292458295,1,95.030593
-0.6952300815612682,1,95.05166
-0.7551771073786101,1,95.067338
-0.7859713625714685,1,95.097213
-0.8253745678331978,1,95.121616
-0.7484492578977716,1,95.140471
-0.7564973743416133,1,95.163426
-0.7484492578977716,1,95.185322
-0.7379347776330248,1,95.206534
-0.7680259332521315,1,95.230677
-0.8461366943796069,1,95.256242
-0.7680259332521315,1,95.277632
-0.7564973743416133,1,95.307534
-0.8180213313494151,1,95.326646
-0.8940604743495757,1,95.345254
-0.8791031312990977,1,95.373846
-0.7859713625714685,1,95.396908
-0.7598551684188988,1,95.413799
-0.8253745678331978,1,95.442477
-0.8180213313494151,1,95.466346
-0.8065294779554071,1,95.482617
-0.7680259332521315,1,95.510596
-0.7564973743416133,1,95.532754
-0.7027059292458295,1,95.547716
-0.6751740028408606,1,95.575683
-0.7484492578977716,1,95.598302
-0.7993441317941883,1,95.623681
