#{"t_start": 1759647402.5067337, "env_id": "None"}
r,l,t
-0.12218142516585494,1,176.123996
-0.09696015424253006,1,176.129602
-0.12044830240909468,1,176.135292
-0.17154914510019745,1,176.140974
-0.2131061307448584,1,176.146505
-0.13272870901649952,1,176.151397
-0.16488162386787586,1,176.156358
-0.13272870901649952,1,176.161517
-0.12044830240909468,1,176.166782
-0.10385103666167887,1,176.172204
-0.045414222961044685,1,176.177251
-0.0646814522789714,1,176.183014
-0.10999139769531621,1,176.188307
-0.11443925526914699,1,176.193484
-0.09212290767378167,1,176.19841
-0.0646814522789714,1,176.202973
-0.09212290767378167,1,176.209176
-0.0646814522789714,1,176.21383
-0.09483504911284735,1,176.218435
-0.08035023443619557,1,176.223555
-0.09483504911284735,1,176.229268
-0.08035023443619557,1,176.234184
-0.0931916487992435,1,176.239527
-0.08035023443619557,1,176.245036
-0.07337450519448883,1,176.249547
-0.0646814522789714,1,176.254319
-0.10999139769531621,1,176.258808
-0.0646814522789714,1,176.264308
-0.12218142516585494,1,176.269655
-0.043148552120204284,1,176.2751
-0.0646814522789714,1,176.280698
-0.0646814522789714,1,176.285148
-0.10385103666167887,1,176.28996
-0.1837410088325309,1,176.294436
-0.14216163468192644,1,176.299534
-0.13272870901649952,1,176.304441
-0.2131061307448584,1,176.309086
-0.10385103666167887,1,176.314161
-0.3770432795872729,1,176.3189
-0.27543532078163147,1,176.323843
-0.23748150056330444,1,176.328437
-0.27543532078163147,1,176.333129
-0.3770432795872729,1,176.338354
-0.10385103666167887,1,176.343742
-0.03152061298506851,1,176.349035
-0.0646814522789714,1,176.35357
-0.15456043713347997,1,176.358548
-0.17154914510019745,1,176.363444
-0.14216163468192644,1,176.369606
-0.0646814522789714,1,176.374083
-0.14216163468192644,1,176.381705
-0.17154914510019745,1,176.387255
-0.12218142516585494,1,176.393169
-0.08854240925427986,1,176.398875
-0.10852016931627269,1,176.404426
-0.1496263456527084,1,176.409368
-0.10999139769531621,1,176.418836
-0.1496263456527084,1,176.429577
-0.1290084691700824,1,176.435196
-0.0908161598805584,1,176.440519
-0.1290084691700824,1,176.447029
-0.0646814522789714,1,176.453885
-0.0860606628299656,1,176.460341
-0.10385103666167887,1,176.46671
-0.1290084691700824,1,176.471476
-0.12044830240909468,1,176.477022
-0.13773629149014138,1,176.48288
-0.0931916487992435,1,176.488986
-0.10385103666167887,1,176.494946
-0.045414222961044685,1,176.502026
-0.045414222961044685,1,176.507314
-0.04725069381048753,1,176.512919
-0.10385103666167887,1,176.518989
-0.05132959925034961,1,176.52449
-0.03424162276088786,1,176.530793
-0.07026506399517266,1,176.535515
-0.04876881611434183,1,176.540848
-0.0908161598805584,1,176.545868
-0.10385103666167887,1,176.550983
-0.0908161598805584,1,176.55587
-0.10385103666167887,1,176.561395
-0.10385103666167887,1,176.566714
-0.03915633545145752,1,176.57205
-0.045414222961044685,1,176.579032
-0.03915633545145752,1,176.584403
-0.13422534347761658,1,176.590451
-0.10385103666167887,1,176.59564
-0.14216163468192644,1,176.60061
-0.10385103666167887,1,176.606687
-0.025668271681188775,1,176.612699
-0.10385103666167887,1,176.617831
-0.045414222961044685,1,176.624748
-0.08578617654174557,1,176.63178
-0.08035023443619557,1,176.636953
-0.09483504911284735,1,176.641878
-0.045414222961044685,1,176.647056
-0.08578617654174557,1,176.653845
-0.0646814522789714,1,176.659203
-0.09212290767378167,1,176.664461
-0.0646814522789714,1,176.671408
-0.0646814522789714,1,176.676451
-0.0646814522789714,1,176.682636
-0.0646814522789714,1,176.687742
-0.045414222961044685,1,176.69272
-0.0646814522789714,1,176.699207
-0.06216750820681909,1,176.705019
-0.05360108897196135,1,176.712195
-0.08854240925427986,1,176.717721
-0.030295515907429415,1,176.72303
-0.08854240925427986,1,176.728137
-0.14216163468192644,1,176.732646
-0.17154914510019745,1,176.737759
-0.14216163468192644,1,176.743393
-0.13272870901649952,1,176.749853
-0.2131061307448584,1,176.755538
-0.17154914510019745,1,176.761085
-0.12218142516585494,1,176.766242
-0.2024744758369432,1,176.771145
-0.10852016931627269,1,176.776236
-0.09981470648040094,1,176.781053
-0.07337450519448883,1,176.789094
-0.09981470648040094,1,176.798378
-0.05360108897196135,1,176.803411
-0.08035023443619557,1,176.80863
-0.0646814522789714,1,176.814248
-0.0646814522789714,1,176.819755
-0.12218142516585494,1,176.825374
-0.17154914510019745,1,176.831174
-0.10999139769531621,1,176.836566
-0.043148552120204284,1,176.842406
-0.0646814522789714,1,176.847713
-0.17154914510019745,1,176.852776
-0.2131061307448584,1,176.858268
-0.17154914510019745,1,176.863899
-0.0646814522789714,1,176.868946
-0.13272870901649952,1,176.874298
-0.12218142516585494,1,176.879831
-0.13272870901649952,1,176.8847
-0.1961716569001743,1,176.889261
-0.23483354311792012,1,176.894298
-0.2131061307448584,1,176.901474
-0.23483354311792012,1,176.906074
-0.09483504911284735,1,176.91126
-0.17154914510019745,1,176.916666
-0.09483504911284735,1,176.922426
-0.10385103666167887,1,176.928088
-0.1961716569001743,1,176.934634
-0.2131061307448584,1,176.941749
-0.10385103666167887,1,176.9466
-0.2131061307448584,1,176.951343
